YO.dat

  -1.562,   -1.780,   -0.813,   -1.137,   -0.412,   -0.759,    0.861,    2.927,    0.698, 
  -2.885,   -1.496,   -0.995,   -1.486,   -0.365,   -0.131,    0.555,    1.443,    0.702, 
  -0.102,   -0.357,    0.480,    0.872,    2.036,    2.352,    1.442,    0.066,    2.402, 
   0.660,    1.111,    1.683,    1.870,    1.055,    2.021,    2.335,    1.323,    0.761, 
   2.029,   -0.470,    2.025,    0.377,    2.306,    1.082,    2.030,    0.419,    1.570, 
   1.264,    1.294,    0.436,    0.629,    1.752,    0.701,    3.211,    0.772,    1.959, 
   1.925,   -0.059,    1.141,    0.511,    0.528,    1.466,    1.705,    1.923,    0.195, 
   0.196,   -0.686,    0.059,   -1.284,   -1.880,    0.072,   -2.108,    0.996,   -0.504, 
   0.205,   -1.174,   -0.136,    0.996,    1.151,    1.328,    0.034,    0.548,    0.659, 
   0.738,    0.247,    0.850,    1.386,    1.007,    1.602,    1.306,    1.245,    1.016, 
   0.962,    0.790,    0.418,    1.754,   -0.285,    1.674,    3.745,    1.275,    0.797, 
   0.537,    0.743,   -0.226,   -0.617,   -0.925,    1.923,    2.752,    2.460,    1.396, 
   1.406,    0.717,    0.754,   -1.609,   -0.370,    0.287,    3.753,    2.731,    0.714, 
   1.785,    0.071,    0.289,   -0.874,   -0.806,    0.615,    3.285,    1.509,    0.505, 
  -0.738,    0.217,   -0.488,   -0.008,    0.202,    2.226,    1.823,    1.606,    1.203, 
   0.238,   -0.394,    0.322,    0.023,    0.091,    0.803,    2.583,    0.383,    0.725, 
  -0.346,    0.507,   -1.549,   -2.386,   -3.429,   -0.523,    0.279,    0.650,    0.355, 
  -2.656,   -0.732,   -0.334,   -0.796,   -0.217,   -0.028,    0.285,   -0.578,   -0.171, 
   1.241,    0.673,   -0.038,    1.258,   -0.171,    1.407,    1.889,    1.258,    1.452, 
   1.848,    0.340,    1.417,    1.123,   -0.190,    2.131,    2.130,    1.375,    2.012, 
  -0.331,   -0.665,   -1.181,   -0.941,   -0.273,   -0.276,    0.080,    0.798,    0.263, 
   2.402,    0.556,    0.272,    1.822,    1.469,    2.089,    3.260,    1.621,    0.004, 
   0.261,    0.946,    0.075,   -1.133,    1.013,    0.203,    0.988,    1.200,    0.770, 
   1.268,    1.477,   -0.987,    1.667,    0.785,    1.452,    3.372,    1.052,    2.777, 
   1.151,   -0.132,    0.378,   -0.267,   -0.463,    1.672,   -0.185,    0.693,    2.040, 
  -0.409,   -0.053,   -0.411,   -0.973,    0.083,    1.179,    0.542,    0.867,    0.636, 
   0.046,    0.689,   -0.003,   -1.128,    0.231,    1.295,    1.080,    0.361,    1.011, 
   1.794,   -0.264,    0.494,   -1.009,    0.060,   -0.138,    2.262,    1.238,    0.509, 
  -1.022,    0.319,   -0.546,   -0.822,   -1.729,    1.451,   -0.319,    2.120,    1.728, 
   1.382,    0.567,   -0.047,   -1.218,    0.518,    0.439,    3.447,    1.105,    2.338, 
  -0.336,   -1.513,    0.214,    0.709,    0.936,    1.580,    1.020,    0.588,    0.459, 
  -0.086,    1.117,   -1.213,    0.454,    1.255,   -0.278,    0.785,    1.844,    0.991, 
   0.419,    0.388,   -0.783,   -0.975,   -1.019,    0.181,    0.342,    0.492,    1.948, 
  -2.163,   -0.491,   -0.513,   -1.652,   -0.414,    0.476,   -1.003,    0.387,    1.821, 
   0.060,    1.697,    0.091,    1.375,    0.092,    2.730,    1.765,    0.109,    0.700, 
  -1.509,   -1.092,   -0.034,    1.094,   -0.157,    0.299,    0.910,   -0.596,   -1.705, 
  -2.294,   -0.155,   -0.699,   -0.423,   -0.481,    0.869,    0.613,    0.745,    0.502, 
  -2.723,    0.467,    0.041,    1.684,    0.371,    0.945,    0.808,   -0.100,   -0.008, 
  -0.811,   -0.012,    0.794,    1.385,   -0.282,    1.300,    0.474,    0.638,   -0.013, 
   0.457,    1.177,   -0.544,    1.590,    0.998,    2.279,    3.646,    2.528,    2.878, 
   0.797,    1.153,    1.251,    1.270,    0.166,    2.836,    1.920,   -0.030,    0.145, 
  -1.134,    0.792,   -0.982,   -0.157,   -0.578,    0.214,   -0.220,    0.643,    1.033, 
   0.246,    0.533,   -0.023,   -0.929,   -0.608,    0.506,    0.560,    0.483,    0.376, 
   0.925,    0.012,    1.242,    0.167,   -0.070,    0.663,    0.986,    1.452,    2.608, 
   0.649,   -0.070,    0.009,   -0.629,    1.723,    0.548,    2.874,    2.236,    1.362, 
   0.230,    0.142,   -0.891,    1.235,    0.057,    0.783,    1.390,    1.390,   -0.469, 
   0.625,   -0.401,   -0.902,   -0.104,    0.163,   -0.191,    0.690,    1.091,    0.828, 
  -0.761,   -0.322,   -0.935,    0.918,    1.279,    2.397,    1.876,    1.632,    1.406, 
  -0.921,   -0.584,   -0.420,   -2.018,   -0.848,    0.167,    0.844,    0.336,    1.554, 
  -2.152,    0.062,   -1.402,   -1.797,   -0.500,   -0.494,   -1.920,    1.622,    0.374, 
   0.856,   -0.141,    0.913,   -0.584,   -0.816,   -1.049,    4.006,    0.452,    0.784, 
  -1.382,    0.136,   -1.507,    1.928,    0.357,    1.451,    0.166,   -0.367,    0.203, 
   0.593,   -0.535,   -0.647,    0.810,   -0.690,    0.377,    2.119,    2.092,    1.064, 
   1.436,    0.058,    0.834,   -0.383,   -0.233,    2.092,    0.589,   -0.172,    1.359, 
  -0.520,    0.961,    0.121,    1.285,    1.130,    2.667,    1.104,    1.024,    1.506, 
   1.628,   -0.573,    0.437,    0.591,   -1.164,   -0.022,    2.308,    0.510,    1.939, 
  -0.966,    0.626,   -0.059,   -0.384,   -0.386,    0.657,    0.393,    1.024,    0.253, 
   1.098,    1.413,    1.334,    1.797,    3.120,    2.649,    2.060,    1.256,    0.980, 
  -0.086,   -0.652,    1.128,   -0.769,    0.446,    1.167,    0.897,    0.811,    1.001, 
  -1.343,   -0.623,   -1.675,   -0.486,   -0.505,    0.427,   -0.669,   -0.018,   -0.171, 
  -0.310,   -1.533,    0.033,    0.393,    0.225,    1.995,    0.135,    1.831,    0.590, 
   1.007,    1.488,   -0.420,    0.624,    0.604,    3.058,    0.422,    0.694,    0.915, 
  -1.620,   -0.925,   -1.095,   -0.174,    0.373,   -0.916,   -0.862,    0.934,   -0.319, 
   0.593,    0.041,   -0.739,   -0.569,   -0.501,    0.917,    1.652,    1.254,    1.997, 
   1.095,    0.510,    0.366,   -0.854,    0.409,    1.484,    3.805,    2.464,    1.995, 
   1.147,    0.570,    0.788,    2.295,    0.982,    3.852,    2.464,    1.230,   -0.012, 
   0.637,    1.174,    1.477,    3.201,    2.426,    4.054,    0.809,    2.013,    0.674, 
  -0.313,   -0.205,   -1.370,    0.778,   -0.060,    1.532,   -1.028,    0.784,    0.486, 
  -1.053,    1.117,   -0.132,   -1.013,   -0.143,   -0.093,   -0.589,    0.585,    0.253, 
  -1.172,    0.303,   -1.307,   -0.453,    1.079,    1.156,    1.580,    1.834,    1.695, 
   0.619,    1.083,    0.966,   -0.850,    0.326,   -0.223,    0.888,    2.385,    1.064, 
   0.931,    2.337,    1.385,   -1.657,    0.171,    0.892,    0.367,    1.899,   -0.277, 
  -0.579,    0.052,    0.483,   -1.198,   -0.500,    1.751,    1.834,    2.300,    0.198, 
  -0.990,   -0.126,   -1.135,   -0.419,    0.338,    1.862,   -0.744,    0.925,    0.166, 
   0.388,    1.796,    2.327,   -0.415,   -0.964,    1.380,    1.844,    2.003,    1.741, 
  -0.426,   -0.077,   -1.403,   -1.777,   -0.191,    1.154,    0.903,    0.793,   -0.562, 
   1.807,   -0.271,    0.189,    1.767,    0.278,    0.195,    1.312,    1.510,    0.719, 
   1.387,    0.521,    0.866,    0.536,    1.635,    0.579,    0.783,    1.031,    0.378, 
  -0.714,   -0.486,   -0.696,   -0.756,   -0.395,    2.378,   -0.239,    1.526,    0.609, 
   0.363,    1.253,   -0.429,    0.503,   -0.686,    1.568,   -0.648,   -0.118,    0.505, 
   0.835,   -0.538,    0.958,    2.519,    1.864,    2.447,   -0.151,    0.828,    0.174, 
   0.882,   -0.656,    0.413,   -0.776,   -0.890,    0.080,    1.127,   -0.032,    0.838, 
  -0.315,    0.980,    2.009,   -1.514,   -0.622,    1.217,    1.228,    1.084,    0.610, 
   1.828,    0.828,    1.202,    1.644,    1.792,    3.924,    1.247,    0.912,    1.934, 
  -0.058,    0.902,    0.357,    1.201,   -0.014,    1.448,    2.734,    0.903,    0.776, 
   0.115,    0.389,   -0.209,   -1.664,   -1.572,    0.983,    1.381,    1.839,    0.234, 
  -0.090,   -0.100,   -0.023,   -0.908,   -0.774,   -0.602,    1.330,    0.870,    0.680, 
  -3.686,   -2.601,   -0.423,   -1.726,   -1.740,    0.250,   -0.082,    0.117,    1.266, 
   0.735,    0.023,    2.215,    2.640,    0.697,    2.614,    0.383,    0.048,    2.063, 
  -0.644,   -0.275,   -0.860,    2.399,    1.339,    2.564,    0.959,   -0.768,    0.165, 
   1.270,   -0.082,   -0.403,    1.721,    1.623,    4.252,    1.931,    0.086,    1.226, 
  -0.117,   -0.062,    0.744,   -1.219,    0.924,    0.348,    4.279,    1.662,    1.072, 
  -1.753,   -0.567,   -0.944,   -3.201,   -1.489,   -1.572,   -0.858,   -0.223,    0.230, 
   0.172,   -0.885,   -1.082,    1.097,    0.406,    1.785,   -0.105,   -0.259,    1.763, 
  -1.059,    0.361,   -0.667,   -0.289,   -1.048,   -0.735,   -0.273,    1.227,   -0.135, 
   2.075,    1.659,   -0.562,   -0.816,   -1.021,    1.525,    2.703,    2.938,    1.866, 
  -0.540,   -0.771,   -0.865,    0.211,   -0.106,   -0.348,   -0.542,    0.953,    1.762, 
   0.770,    0.806,    1.182,    1.084,    0.124,    2.155,    1.063,    1.102,    0.813, 
  -0.232,   -0.396,   -0.199,   -1.302,    0.418,    1.720,   -0.453,    0.661,    0.542, 
   0.429,   -0.088,   -0.386,    0.101,    0.046,    1.547,   -1.154,    1.259,   -0.246, 
  -0.029,   -0.200,    0.096,   -0.641,   -1.008,   -0.482,    0.371,    1.332,    1.485, 
   0.883,    0.927,   -0.275,    0.246,    0.255,    1.363,    1.892,    0.969,    1.429, 
   1.230,   -0.236,   -0.367,    0.914,    0.522,    1.981,   -0.580,    1.762,    1.173, 
  -0.686,   -0.772,   -0.646,   -0.424,   -0.083,    1.552,    2.116,    2.447,    0.572, 
   1.936,    0.567,    1.024,   -0.287,   -0.391,   -0.163,    2.072,    2.189,    1.278, 
   0.565,    0.851,   -0.177,    1.860,    1.530,   -0.253,   -0.096,    0.802,    1.754, 
   0.026,   -0.158,   -0.133,   -0.738,    0.338,   -0.837,   -0.409,    0.680,    1.074, 
  -0.421,   -0.564,   -0.892,    0.351,    1.980,   -0.278,    0.856,    0.626,    0.050, 
   0.329,    0.310,    0.615,   -0.152,    0.976,   -0.466,    0.706,    1.132,    2.111, 
   1.469,   -0.350,    0.049,    1.420,    1.649,    0.214,    0.946,    1.971,    1.888, 
  -1.287,   -1.416,   -0.935,    0.369,    0.927,    0.085,    3.450,    2.737,    3.206, 
   1.862,    1.191,    1.096,    1.089,    2.396,    0.958,   -0.296,    1.618,    2.079, 
   2.507,    2.292,    1.348,    0.065,    0.931,   -0.488,    2.124,    1.668,    2.111, 
   1.696,    1.789,    1.598,    1.273,    2.034,    0.505,    0.807,    0.866,   -0.286, 
   0.172,    0.257,   -1.030,    1.586,    1.518,    0.436,    0.165,   -0.132,    1.459, 
  -0.886,    0.323,    0.136,   -0.293,    1.073,   -1.891,   -1.079,    0.453,    0.423, 
   1.542,    0.798,   -0.810,    0.543,    2.219,    0.100,    1.002,    0.455,    1.341, 
  -0.636,   -1.196,    0.573,    0.361,    0.366,   -0.910,    0.984,    0.440,    0.420, 
  -0.296,    0.986,   -1.755,    1.315,    1.592,   -0.385,   -0.015,   -1.004,    0.051, 
   1.833,    1.934,    2.269,    2.002,    1.963,    1.155,    1.330,    1.852,    0.481, 
  -0.597,    0.189,   -0.258,    0.596,    0.957,    0.312,    2.003,    1.715,    1.377, 
  -0.897,   -1.569,   -1.155,    0.002,    2.571,   -1.258,    1.345,    0.934,    1.603, 
   0.502,    1.152,    0.255,    1.354,    0.724,    0.057,   -0.269,   -0.242,    0.682, 
  -1.472,   -0.578,   -0.734,    2.361,    2.450,   -0.534,   -1.192,   -2.163,   -1.501, 
  -2.310,   -1.995,   -1.572,   -2.219,    2.135,    0.085,    1.461,    1.450,    0.822, 
   0.227,   -0.239,    1.136,    1.440,    1.787,    0.815,    2.461,    1.924,    0.844, 
   1.921,    1.668,    2.269,    2.197,    1.666,   -0.315,    2.495,    1.445,    2.579, 
   0.753,   -1.310,   -0.254,   -0.770,    0.410,    0.104,    0.418,    0.492,    0.608, 
  -0.048,    0.762,    1.445,    0.499,    0.299,    0.039,    2.432,    0.460,    0.452, 
  -0.844,    0.215,   -1.284,    0.391,    0.994,   -0.632,   -1.414,    0.996,   -1.068, 
  -1.135,   -0.712,   -1.067,   -1.137,    1.524,   -0.264,   -0.645,    3.116,   -0.679, 
  -1.838,   -2.821,   -1.260,   -1.047,    1.645,   -0.420,   -1.428,    0.183,   -0.883, 
   0.924,    0.056,    1.608,    1.365,    2.893,    1.703,    0.712,    1.556,    1.170, 
  -0.546,   -0.995,   -0.702,   -0.456,    0.297,   -0.225,    1.482,   -0.231,    0.610, 
  -0.305,    0.424,    0.178,    0.027,    1.053,    0.773,    1.823,    1.829,    0.903, 
   0.328,   -0.293,   -1.047,   -0.552,    0.552,   -0.067,    0.885,    2.250,    0.332, 
   1.459,   -0.093,    0.505,    0.825,    1.501,    0.545,   -0.208,    0.335,    1.847, 
  -3.049,   -1.901,   -2.551,   -2.153,    0.289,   -0.627,    1.213,    1.466,    0.473, 
  -0.416,   -0.062,   -0.722,   -1.124,    2.001,    0.442,   -0.018,   -0.202,    0.067, 
  -1.592,   -0.574,   -0.657,    1.632,    2.330,   -0.228,    1.323,   -0.513,    0.787, 
   0.552,   -2.091,   -0.615,   -1.003,    1.826,   -0.960,   -0.712,    0.008,   -0.581, 
   2.181,    1.571,   -0.292,    1.087,    1.925,   -0.500,    0.141,    0.505,    0.570, 
   1.462,    1.737,    1.422,    1.416,    2.524,    0.078,    2.817,    3.701,    3.523, 
  -1.964,   -1.408,   -2.568,   -0.382,    1.611,   -0.250,    0.400,    1.777,    0.571, 
  -0.528,   -0.748,   -0.890,   -0.594,    0.913,    0.244,    1.333,    1.640,    0.007, 
   0.307,    0.173,   -0.504,    2.597,    2.263,    0.359,    2.202,    0.751,    0.834, 
  -1.963,   -0.535,   -0.559,    0.216,    1.220,   -0.587,    1.121,    0.167,   -0.461, 
  -1.860,   -2.370,   -1.012,   -1.692,    1.645,   -1.275,   -1.015,   -0.702,   -0.180, 
   0.735,    0.705,    1.322,    1.007,    2.525,    0.986,    2.982,    2.495,    2.131, 
  -0.250,    1.039,   -0.637,   -0.500,    0.871,    0.582,    0.696,    1.902,    2.129, 
   0.766,    0.364,    0.523,   -0.248,    0.721,    2.004,    1.078,    0.791,    1.478, 
   0.763,    0.930,    1.132,    1.401,    1.963,    0.642,    2.410,    2.581,    3.351, 
   1.446,   -0.052,    1.534,   -1.302,    1.604,    0.581,    0.747,    0.861,   -0.044, 
  -0.085,   -1.145,    0.681,   -0.631,    1.557,    1.735,    2.630,    3.000,    2.828, 
  -0.828,    1.060,    0.754,   -0.545,    0.927,   -1.246,    2.340,    0.988,    1.646, 
   0.155,    0.127,   -0.321,   -1.082,    2.019,   -0.195,    0.262,    1.411,    0.554, 
   1.052,    2.092,    0.711,    0.305,    2.947,    0.248,    2.564,    1.705,    0.405, 
  -1.808,   -2.697,   -0.482,    0.026,    1.399,   -1.699,    0.949,    1.360,    0.996, 
   1.121,    0.823,    1.144,    1.729,    3.282,    0.089,    2.238,    1.871,    1.737, 
  -1.165,    1.813,    0.130,    0.630,    2.371,    0.558,    1.240,    2.246,    0.940, 
   0.877,   -1.029,    0.170,    2.048,    1.900,   -0.215,    2.918,    3.242,    2.871, 
  -0.643,   -1.374,   -1.543,   -0.364,    1.237,   -0.253,    2.243,    0.717,    1.993, 
  -0.038,   -0.942,   -0.134,   -0.376,    0.896,   -1.134,   -1.525,    0.609,    1.813, 
  -2.306,   -1.659,   -0.673,   -0.785,    1.085,   -1.398,    0.875,    0.579,    0.923, 
  -2.564,   -2.837,   -2.738,   -0.474,    0.675,   -0.504,    1.984,    2.391,    1.056, 
   1.265,    0.473,   -0.829,    2.813,    1.568,    0.652,    1.457,    0.829,    0.343, 
   0.687,   -0.582,    0.348,    0.647,    1.184,   -0.540,    1.325,    0.697,    1.828, 
   0.674,   -0.487,    0.783,   -0.954,    0.703,   -0.244,    0.478,    2.022,    0.933, 
  -1.409,   -1.029,   -0.930,    1.250,    0.741,    0.662,    1.897,    3.710,    0.488, 
   1.670,    1.648,    0.877,    1.120,    2.100,   -1.335,    0.950,   -0.513,    0.138, 
   1.711,   -0.690,    1.022,    0.902,    1.776,   -0.526,    1.188,    1.616,    1.431, 
  -1.928,    0.466,   -2.148,    0.942,    1.170,    1.128,   -0.068,    0.883,    1.159, 
   2.422,    0.942,    1.338,    2.164,    1.558,   -0.626,    0.457,    1.690,    1.854, 
   0.299,   -0.259,    0.504,    1.257,    1.851,    0.037,    0.581,    1.311,    1.520, 
  -1.092,   -0.473,   -1.753,   -0.605,    1.828,   -0.296,    0.171,   -0.056,   -0.622, 
  -1.937,   -0.502,   -0.732,   -1.047,    0.955,   -0.964,   -0.938,   -0.505,   -0.553, 
  -0.134,   -0.776,   -1.628,   -0.144,    1.578,    0.554,    0.597,    1.593,    0.388, 
   1.032,    1.526,    0.285,    1.218,    2.222,    1.427,    0.239,   -0.251,   -0.326, 
   1.716,    1.498,    0.138,    0.781,    1.128,    0.692,    2.048,    1.071,    1.879, 
   0.018,   -1.841,   -2.389,    0.034,    1.271,   -0.522,    1.206,    2.067,    3.126, 
   0.761,    0.081,    0.285,    0.409,    0.917,   -0.736,    1.207,    2.333,    0.891, 
  -0.120,   -0.323,    0.003,    2.066,    2.537,    0.028,    3.293,    2.946,    1.902, 
   2.751,    1.451,    0.630,    1.252,    1.729,   -0.186,    1.621,    2.817,    2.692, 
   2.704,    1.261,    1.532,    0.347,    1.048,    0.657,   -0.270,    1.472,   -0.975, 
  -1.134,   -1.591,   -1.955,   -1.403,    0.612,   -0.391,    0.165,    0.934,   -0.584, 
  -0.018,   -0.010,   -0.309,    1.643,    1.734,    0.413,    1.000,    0.247,    1.612, 
   1.410,    0.964,    0.820,   -0.200,    1.748,   -0.426,    2.847,    1.455,    1.997, 
   0.267,   -1.032,    0.314,    1.581,    1.403,   -0.217,   -0.150,   -0.173,   -0.321, 
  -1.265,   -0.534,   -0.791,   -1.397,    1.705,   -1.036,    1.349,    2.192,    0.054, 
   0.385,   -0.805,    1.679,   -1.166,    0.705,    0.093,    1.373,    1.216,    0.985, 
  -0.388,    1.147,    0.960,    2.298,    2.755,    0.539,    2.025,    1.992,    0.466, 
   0.845,    1.312,   -1.409,    0.457,    2.100,   -0.123,    1.303,    0.699,    2.916, 
  -0.485,    0.279,   -1.892,    0.554,    2.796,    0.983,    1.025,    0.984,   -0.115, 
   0.958,   -0.199,   -0.755,   -0.089,    1.083,    0.430,    1.795,    1.151,    1.558, 
   0.973,    0.620,    1.717,    1.137,    1.972,    0.829,    0.237,    0.239,   -0.587, 
   2.154,    0.444,    1.687,    1.848,    2.606,    0.154,    2.225,    3.037,    1.095, 
   0.027,   -0.867,    0.770,   -1.084,    2.060,    0.838,    1.040,    2.440,    3.217, 
   0.753,    0.025,    0.692,    1.729,    2.356,    1.399,    1.222,    1.683,    0.265, 
  -0.986,   -0.644,   -1.137,    0.165,    0.958,   -1.312,    2.061,    0.823,    1.669, 
   2.189,    1.870,    1.932,    0.991,    2.734,    0.332,    1.640,    2.776,    1.486, 
  -1.466,    0.304,   -0.094,    0.340,    2.023,   -0.083,    1.140,    1.195,    0.051, 
   0.330,    1.328,    2.297,    1.928,    2.119,    0.081,    1.346,    0.645,    0.228, 
   0.148,    0.841,    1.579,   -1.004,    1.869,   -1.086,    2.056,    0.942,    1.455, 
   0.201,   -1.086,   -0.643,   -0.004,    0.541,    0.376,    2.297,    1.416,   -1.161, 
  -1.117,   -0.531,   -0.900,   -1.260,    1.906,   -1.013,   -0.016,    0.767,    1.367, 
  -1.698,    0.111,   -1.799,    1.127,    1.170,   -0.819,    1.005,   -0.632,   -0.246, 
  -2.616,   -1.926,   -1.129,   -0.095,    1.080,    0.133,   -0.299,   -1.252,   -0.006, 
  -1.246,   -2.844,   -1.557,   -0.070,    1.812,   -0.805,    1.442,    3.468,    2.486, 
   0.139,   -0.791,   -0.421,   -1.666,    2.130,    0.412,   -0.684,   -0.536,    0.406, 
   2.674,    2.253,    2.123,    2.683,    3.221,    0.973,    2.339,    1.787,    1.617, 
  -2.465,   -1.365,   -1.410,   -0.322,    0.466,    0.431,   -0.484,    0.763,   -0.874, 
   0.031,    0.604,    0.720,    0.231,    1.085,   -0.382,    0.361,    0.548,    1.283, 
  -2.448,   -1.519,   -1.161,   -1.381,    1.129,   -0.693,   -0.892,   -0.168,   -0.407, 
  -2.314,   -1.589,   -1.206,   -1.646,    0.468,   -0.927,   -2.243,   -1.460,   -1.528, 
  -0.034,   -0.190,    0.382,   -0.816,    0.952,   -0.084,    2.467,    0.543,    2.538, 
  -1.441,    0.143,    0.536,   -0.390,    0.003,   -0.807,   -0.181,   -0.681,    0.256, 
  -0.516,    0.270,    0.493,    1.210,    2.165,   -1.110,    1.583,    1.593,    0.827, 
  -1.704,   -1.942,   -0.925,   -0.255,    1.084,    0.581,    3.040,    1.797,    1.956, 
   0.600,    0.146,    0.432,    0.790,    0.923,    0.938,    3.598,    1.812,    3.071, 
  -1.022,    0.278,   -0.457,    0.454,    2.304,   -0.044,    0.520,    0.894,   -0.285, 
  -0.796,    0.245,   -0.931,   -0.452,    0.545,   -0.674,    0.885,    1.598,    1.096, 
   3.409,    2.218,    3.477,    3.063,    2.998,   -0.300,    1.577,    1.212,   -0.342, 
  -0.078,   -0.916,   -0.904,    1.033,    2.506,    1.261,   -0.008,    0.353,    1.496, 
  -0.365,   -0.024,   -0.975,    2.332,    1.470,   -0.599,   -0.036,    0.028,   -0.426, 
   0.824,    0.611,    2.482,    0.772,    3.180,    0.807,    1.259,    2.192,    0.546, 
  -1.486,   -0.879,   -1.392,   -1.289,    1.713,   -1.098,    2.552,    1.041,    1.627, 
  -1.271,   -2.196,   -1.321,   -0.200,    1.099,   -0.271,    0.164,    1.899,    0.389, 
   2.300,    0.319,   -0.136,    3.549,    2.632,    0.109,    0.527,   -0.222,    0.216, 
  -1.451,    0.950,   -1.309,   -0.435,   -0.284,   -0.463,    0.865,    1.272,    1.256, 
   0.018,    0.053,   -0.382,    0.133,    2.172,    0.096,    0.212,    0.192,    0.963, 
  -0.623,   -1.201,   -1.080,   -1.526,    0.857,   -1.037,    1.016,    1.211,    0.247, 
   0.424,   -0.232,   -0.563,    0.711,    1.544,    0.102,    0.378,    1.209,   -0.132, 
   1.443,    0.411,   -0.348,    0.917,    0.419,    0.592,    1.924,    2.985,    1.845, 
   0.016,    0.496,   -0.335,    0.981,    1.497,    1.391,    0.338,    0.274,   -0.013, 
   0.277,    1.104,   -0.419,    1.612,    0.702,   -0.928,    1.501,    1.352,    2.817, 
   1.745,    0.306,    0.102,    1.563,    2.027,    0.879,   -1.202,    1.062,    0.313, 
   0.010,   -0.982,    0.762,    0.813,    1.185,    0.136,    1.364,    1.242,   -0.189, 
   0.055,    1.248,   -0.755,    1.046,    1.472,    0.716,    1.859,    1.775,    1.555, 
   1.623,    0.391,   -0.272,    2.329,    0.749,    0.378,    2.600,    0.181,    0.949, 
  -0.648,   -1.616,   -0.393,    0.905,    1.163,    0.876,    1.165,    0.023,    0.606, 
  -1.140,    0.542,   -0.499,   -0.645,    0.775,   -1.703,   -2.136,   -0.789,   -1.778, 
   0.937,    1.244,    0.806,    0.754,    1.955,   -0.020,    1.940,    2.815,    2.741, 
  -0.113,   -1.294,   -0.107,    0.663,    2.772,   -0.346,    0.608,    1.608,    1.162, 
  -0.909,   -1.315,   -0.502,   -0.411,    1.175,    0.355,    1.486,    2.458,    0.673, 
  -1.632,   -1.719,   -0.094,    0.428,    2.324,    1.357,    0.654,    0.402,    0.633, 
   0.566,   -0.615,   -1.039,    0.065,    0.165,   -0.872,    2.621,    0.209,    1.045, 
  -0.487,   -0.606,    0.134,   -0.169,    2.464,   -0.029,    0.575,    1.598,   -0.494, 
   0.022,   -0.431,    0.448,   -0.874,    2.530,   -0.448,    2.015,    1.617,    0.843, 
  -1.825,   -0.078,   -1.198,    0.430,    0.179,   -0.143,    1.286,    0.322,    0.491, 
  -0.453,   -0.700,    0.645,    0.125,    0.587,    0.231,    1.353,    2.178,    2.613, 
  -0.700,   -0.632,   -0.281,    0.201,    2.555,    1.231,    0.336,    0.980,    0.121, 
  -3.410,    0.397,   -0.359,   -1.140,    0.867,    0.107,    0.632,    1.690,    0.628, 
  -1.505,   -0.061,   -1.385,   -0.983,    1.415,   -0.103,    0.486,   -0.378,   -0.236, 
  -0.051,    0.551,    1.084,    0.942,    1.198,    0.308,    1.383,   -0.512,   -0.432, 
   1.506,    0.700,    0.763,    1.828,    2.371,    1.618,    1.555,    1.562,    3.119, 
   0.408,    0.776,    1.668,    1.057,    2.697,    1.031,    0.961,    0.452,    1.835, 
   0.102,   -0.861,   -1.726,   -0.458,   -0.131,    0.167,    2.776,    1.037,    1.698, 
   1.913,    2.112,    1.533,    0.369,    3.088,    0.316,    0.695,    2.378,    1.625, 
  -1.094,   -0.032,   -1.106,   -0.312,    2.445,   -0.205,   -1.538,   -0.599,   -0.510, 
  -1.755,   -0.401,   -1.121,    1.350,    0.073,    0.182,    1.371,   -0.203,    0.563, 
   0.451,    0.253,   -0.256,    0.103,    1.501,   -0.526,    0.262,    0.439,    1.093, 
  -1.569,   -3.687,   -1.548,   -2.477,   -0.434,   -1.340,   -1.563,   -0.807,   -0.473, 
   0.707,    0.103,   -0.676,    2.056,    3.048,   -0.724,   -0.466,    0.031,    1.867, 
   1.246,   -0.033,    0.736,    1.330,    2.030,    1.465,    1.725,    0.752,    0.693, 
   0.037,   -1.608,   -1.954,    1.020,    2.472,   -0.462,    1.261,    0.633,    1.119, 
  -1.440,    0.447,   -1.939,    1.537,    1.615,   -0.559,    0.097,   -0.108,    0.662, 
   0.876,    0.447,   -0.165,   -0.849,    2.043,   -0.177,    3.491,    2.515,    1.676, 
   0.187,   -0.804,   -0.569,    0.057,    1.892,    0.362,    1.570,    0.538,   -0.009, 
   0.705,   -0.788,    0.697,   -0.824,    0.709,    0.829,    3.146,    1.127,    1.027, 
  -0.368,    0.007,   -1.148,    1.837,    1.757,   -0.694,    1.776,    1.612,    1.185, 
  -2.623,   -1.813,   -1.079,   -1.860,    0.805,   -0.087,   -0.186,   -0.548,   -0.414, 
  -0.342,   -1.315,   -0.373,   -0.554,    0.654,    0.080,   -0.712,    2.097,    0.383, 
  -1.596,   -2.106,   -1.929,    0.028,    1.952,   -1.193,   -0.199,    0.604,    0.757, 
   1.199,    1.628,    2.716,    3.218,    2.274,    0.936,    3.304,    2.963,    2.986, 
  -0.012,    0.829,   -0.068,    0.047,    2.495,   -0.525,    0.733,    2.320,    1.863, 
   0.071,   -0.690,   -1.576,    0.051,    0.547,   -0.291,    1.465,    0.622,    1.449, 
   1.138,    0.591,    0.695,    1.038,    2.749,    0.679,    0.786,    0.836,    0.576, 
  -2.982,   -1.734,   -1.111,    1.335,    0.407,   -0.725,    2.199,    1.517,    0.079, 
  -0.862,    0.611,    1.010,   -0.486,    1.227,   -0.786,   -0.121,    0.581,    0.354, 
